--------------------
BDMEP - INMET
--------------------
Estação           : CURITIBA - PR (OMM: 83842)
Latitude  (graus) : -25.43
Longitude (graus) : -49.26
Altitude  (metros): 923.50
Estação Operante
Inicio de operação: 01/01/1911
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83842;14/08/1992;1200;0;;7;;;;;;
83842;15/08/1992;0000;;16.4;;8.6;1.1;8.52;85.75;1;
83842;15/08/1992;1200;0;;2.8;;;;;;
83842;16/08/1992;0000;;18;;9.4;1.7;11.14;85;1.666667;
83842;16/08/1992;1200;0.1;;4.1;;;;;;
83842;17/08/1992;0000;;20.1;;0.8;1.9;13.06;89.25;1;
83842;17/08/1992;1200;0;;7.8;;;;;;
83842;18/08/1992;0000;;18.1;;1.5;0.8;13.68;91;1;
83842;18/08/1992;1200;18.7;;8.1;;;;;;
83842;19/08/1992;0000;;18.9;;4.4;0.6;14.6;81;1.333333;
83842;19/08/1992;1200;6.4;;11.8;;;;;;
83842;20/08/1992;0000;;16;;0.4;1.1;12.04;89.5;1;
83842;20/08/1992;1200;0;;8.2;;;;;;
83842;21/08/1992;0000;;14.6;;0;1.2;12.44;92;2.333333;
83842;21/08/1992;1200;0;;10.2;;;;;;
83842;22/08/1992;0000;;16.3;;0;0.8;14.08;96;1;
83842;22/08/1992;1200;0.8;;11.5;;;;;;
83842;23/08/1992;0000;;22;;8.2;0.6;15.9;62.5;4.333333;
83842;23/08/1992;1200;20.5;;12.5;;;;;;
83842;24/08/1992;0000;;19.4;;10.3;3.9;11.94;67.25;2.333333;
83842;24/08/1992;1200;2.8;;6.7;;;;;;
83842;25/08/1992;0000;;19.7;;7.8;2.7;10.46;81.5;0.666667;
83842;25/08/1992;1200;0;;5.3;;;;;;
83842;26/08/1992;0000;;20.2;;10;1.5;10.38;77.75;1.333333;
83842;26/08/1992;1200;0.1;;2.2;;;;;;
83842;27/08/1992;0000;;23.4;;9.6;2.1;13.04;77.75;1.666667;
83842;27/08/1992;1200;0;;5.8;;;;;;
83842;28/08/1992;0000;;15.6;;0;2.4;12.14;90.5;0.666667;
83842;28/08/1992;1200;0.1;;8.5;;;;;;
83842;29/08/1992;0000;;20.5;;7.6;0.7;13.6;88;0.666667;
83842;29/08/1992;1200;0.8;;8.2;;;;;;
83842;30/08/1992;0000;;25.6;;8.1;1.5;15.92;85.5;1.666667;
83842;30/08/1992;1200;0.1;;9.7;;;;;;
83842;31/08/1992;0000;;19.2;;0.1;2.2;16;90.25;1;
83842;31/08/1992;1200;0;;12.2;;;;;;
83842;01/09/1992;0000;;18.6;;0.3;0.9;14.12;89.5;1;
83842;01/09/1992;1200;0.8;;11.3;;;;;;
83842;02/09/1992;0000;;17.5;;0;0.8;15.18;93.75;1.333333;
83842;02/09/1992;1200;8.7;;11.9;;;;;;
83842;03/09/1992;0000;;21.1;;2.7;0.7;16.92;80;2.333333;
83842;03/09/1992;1200;3;;13.9;;;;;;
83842;04/09/1992;0000;;16.9;;0;2.2;13.48;95.25;1.666667;
83842;04/09/1992;1200;0.4;;11.7;;;;;;
83842;05/09/1992;0000;;17.8;;0;0.7;14.12;91;1;
83842;05/09/1992;1200;4.7;;10.8;;;;;;
83842;06/09/1992;0000;;15.5;;0;0.7;13.38;93.75;1;
83842;06/09/1992;1200;0.1;;11.4;;;;;;
83842;07/09/1992;0000;;17.7;;5;0.6;12.8;82.5;1.666667;
83842;07/09/1992;1200;0.7;;10.1;;;;;;
83842;08/09/1992;0000;;18.6;;6;1.4;12.8;82.5;1.333333;
83842;08/09/1992;1200;0;;7.3;;;;;;
83842;09/09/1992;0000;;18;;8.2;2.1;13;79.75;2;
83842;09/09/1992;1200;0;;10.8;;;;;;
83842;10/09/1992;0000;;16.7;;2.5;2.2;12.88;90;3;
83842;10/09/1992;1200;0.2;;10;;;;;;
83842;11/09/1992;0000;;13.4;;0;1.5;12.1;96.75;2;
83842;11/09/1992;1200;4;;10.1;;;;;;
83842;12/09/1992;0000;;16.1;;0;0.5;13.76;92.75;1;
83842;12/09/1992;1200;2.9;;11.2;;;;;;
83842;13/09/1992;0000;;21.2;;1.7;0.5;14.8;87;0.666667;
83842;13/09/1992;1200;0;;10.5;;;;;;
83842;14/09/1992;0000;;20.6;;1.7;1;15.16;87;1;
83842;14/09/1992;1200;0;;11.4;;;;;;
83842;15/09/1992;0000;;18.6;;0.4;1.6;14.84;88.75;0.666667;
83842;15/09/1992;1200;0;;12.8;;;;;;
83842;16/09/1992;0000;;22.1;;3.5;0.7;15.98;84.5;1.333333;
83842;16/09/1992;1200;0.6;;12.9;;;;;;
83842;17/09/1992;0000;;24.8;;5.2;1.6;17.88;78;2.666667;
83842;17/09/1992;1200;0;;12.8;;;;;;
83842;18/09/1992;0000;;18.5;;0.3;2.1;14.8;93.75;1.666667;
83842;18/09/1992;1200;0;;12.5;;;;;;
83842;19/09/1992;0000;;21.6;;6;1.5;15.04;84;1;
83842;19/09/1992;1200;8.5;;11.4;;;;;;
83842;20/09/1992;0000;;22.1;;6.7;1.5;15.46;82.5;1.333333;
83842;20/09/1992;1200;0;;11.9;;;;;;
83842;21/09/1992;0000;;24.2;;4.5;2;16.82;86.5;1;
83842;21/09/1992;1200;0;;12.1;;;;;;
83842;22/09/1992;0000;;28.7;;9;2.7;20.5;70.5;1;
83842;22/09/1992;1200;0;;14.2;;;;;;
83842;23/09/1992;0000;;28.6;;8.1;1.9;20.44;74.5;2.333333;
83842;23/09/1992;1200;0;;14.8;;;;;;
83842;24/09/1992;0000;;27.6;;7.9;2.6;21.88;70.75;3;
83842;24/09/1992;1200;7.7;;15.6;;;;;;
83842;25/09/1992;0000;;23;;0.3;3.7;17.46;71;3.666667;
83842;25/09/1992;1200;20.7;;14.4;;;;;;
83842;26/09/1992;0000;;16.6;;0.4;2;11.12;89.75;2;
83842;26/09/1992;1200;0;;8.6;;;;;;
83842;27/09/1992;0000;;21.2;;3.9;1.3;13.58;82.5;2.333333;
83842;27/09/1992;1200;0;;7.9;;;;;;
83842;28/09/1992;0000;;20.4;;5.9;2.2;12.88;81.75;2.333333;
83842;28/09/1992;1200;0;;9.8;;;;;;
83842;29/09/1992;0000;;20.9;;9.2;1.8;13.9;79.25;2;
83842;29/09/1992;1200;0;;8.7;;;;;;
83842;30/09/1992;0000;;23.4;;8.5;2.3;15.18;76.5;1.333333;
83842;30/09/1992;1200;0;;10.4;;;;;;
83842;01/10/1992;0000;;25.6;;7;2.5;16.62;78.75;1;
83842;01/10/1992;1200;0;;11.8;;;;;;
83842;02/10/1992;0000;;22.1;;1.9;2.1;17.5;83;1;
83842;02/10/1992;1200;1.8;;13.6;;;;;;
83842;03/10/1992;0000;;26.1;;7.2;2.2;18.42;79;1.333333;
83842;03/10/1992;1200;0;;15.3;;;;;;
83842;04/10/1992;0000;;21;;4.2;2.9;15.56;82.75;1.333333;
83842;04/10/1992;1200;0;;13.2;;;;;;
83842;05/10/1992;0000;;24.7;;9.8;1.6;15.78;76.75;2;
83842;05/10/1992;1200;0;;8.6;;;;;;
83842;06/10/1992;0000;;23.1;;1.7;3;17.04;80.5;1.666667;
83842;06/10/1992;1200;0;;12.7;;;;;;
83842;07/10/1992;0000;;16.2;;0.5;2.2;12.64;88.25;2.333333;
83842;07/10/1992;1200;2.8;;10.6;;;;;;
83842;08/10/1992;0000;;17.3;;0.1;0.8;13.4;91.5;2.666667;
83842;08/10/1992;1200;1.2;;10.5;;;;;;
83842;09/10/1992;0000;;19.7;;4.3;0.9;13.78;87;2.333333;
83842;09/10/1992;1200;4.6;;10.8;;;;;;
83842;10/10/1992;0000;;19.8;;6.8;1.1;13.88;80.75;1.666667;
83842;10/10/1992;1200;1.8;;10.6;;;;;;
83842;11/10/1992;0000;;17.5;;0;2.2;14.16;89;1;
83842;11/10/1992;1200;0;;9.5;;;;;;
83842;12/10/1992;0000;;20.5;;1.6;0.9;17.02;87.5;3.333333;
83842;12/10/1992;1200;21.4;;13.1;;;;;;
83842;13/10/1992;0000;;25.3;;8.2;1.2;16.7;78.75;1.333333;
83842;13/10/1992;1200;3;;12.9;;;;;;
83842;14/10/1992;0000;;26.8;;8.1;2.7;17.86;76.5;1;
83842;14/10/1992;1200;0;;11.1;;;;;;
83842;15/10/1992;0000;;28.3;;9;2.9;19.62;72.25;2.666667;
83842;15/10/1992;1200;0;;13;;;;;;
83842;16/10/1992;0000;;28.6;;5.1;3.9;20.68;80;2.333333;
83842;16/10/1992;1200;0;;15.6;;;;;;
83842;17/10/1992;0000;;25;;2.3;3.3;20.22;75.75;1.666667;
83842;17/10/1992;1200;6;;15.1;;;;;;
83842;18/10/1992;0000;;22.4;;1.4;2.2;17.72;88.25;1.333333;
83842;18/10/1992;1200;1;;16;;;;;;
83842;19/10/1992;0000;;22.8;;2.3;1.2;17.88;86;1;
83842;19/10/1992;1200;0.2;;14;;;;;;
83842;20/10/1992;0000;;28.7;;6;1.5;19.76;77.5;2.666667;
83842;20/10/1992;1200;0;;15;;;;;;
83842;21/10/1992;0000;;18.6;;0.3;3.7;12.76;86;1.666667;
83842;21/10/1992;1200;3;;9.8;;;;;;
83842;22/10/1992;0000;;23.1;;8.6;1.5;13.9;72;1.666667;
83842;22/10/1992;1200;0;;8.6;;;;;;
83842;23/10/1992;0000;;26.1;;10.5;2.5;16.78;75.25;2.333333;
83842;23/10/1992;1200;0;;10;;;;;;
83842;24/10/1992;0000;;30.6;;4.9;3.5;21.28;75.25;1;
83842;24/10/1992;1200;0;;15;;;;;;
83842;25/10/1992;0000;;23.9;;2.8;3.8;19.08;85.5;1.666667;
83842;25/10/1992;1200;12.8;;15.6;;;;;;
83842;26/10/1992;0000;;22;;1.6;1.6;16.56;82.5;1.666667;
83842;26/10/1992;1200;0;;12.2;;;;;;
83842;27/10/1992;0000;;20.8;;1.7;1.6;20.84;60.75;2.666667;
83842;27/10/1992;1200;0;;12.6;;;;;;
83842;28/10/1992;0000;;27.6;;4;5.3;19.78;81;3.666667;
83842;28/10/1992;1200;0;;12.3;;;;;;
83842;29/10/1992;0000;;20.5;;0.8;3.2;16.18;87.25;1.666667;
83842;29/10/1992;1200;5.8;;13.6;;;;;;
83842;30/10/1992;0000;;22.7;;2.2;1.2;17.48;84.75;1.333333;
83842;30/10/1992;1200;0;;13.2;;;;;;
83842;31/10/1992;0000;;20.9;;0.3;1.5;16.16;87.25;2.333333;
83842;31/10/1992;1200;0.1;;13.9;;;;;;
83842;01/11/1992;0000;;21;;1.9;1.6;16.44;91.75;1.333333;
83842;01/11/1992;1200;0;;12.2;;;;;;
83842;02/11/1992;0000;;27.4;;5.5;0.9;20.9;84;1.333333;
83842;02/11/1992;1200;11.3;;14.5;;;;;;
83842;03/11/1992;0000;;29;;8;2.2;20.26;81.25;2.333333;
83842;03/11/1992;1200;0;;15.3;;;;;;
83842;04/11/1992;0000;;20.4;;0;3.1;15.68;91.25;2.666667;
83842;04/11/1992;1200;8.3;;13.2;;;;;;
83842;05/11/1992;0000;;15.5;;0.9;1.1;11.4;87;2.333333;
83842;05/11/1992;1200;0;;9.3;;;;;;
83842;06/11/1992;0000;;15.6;;0.1;2;12.02;85.25;1;
83842;06/11/1992;1200;0;;8.9;;;;;;
83842;07/11/1992;0000;;23.9;;8;0.8;15.84;76;1;
83842;07/11/1992;1200;0;;9.7;;;;;;
83842;08/11/1992;0000;;26.8;;9.6;2.3;17.28;72;1.333333;
83842;08/11/1992;1200;0;;10;;;;;;
83842;09/11/1992;0000;;29.2;;8.8;3.3;18.32;69.75;1.666667;
83842;09/11/1992;1200;0;;10;;;;;;
83842;10/11/1992;0000;;28.1;;8.3;3.3;19.14;77.25;0.666667;
83842;10/11/1992;1200;0;;11.4;;;;;;
83842;11/11/1992;0000;;30.4;;5.2;3;20.26;78.75;0.666667;
83842;11/11/1992;1200;0;;14.9;;;;;;
83842;12/11/1992;0000;;28.9;;7.5;2.8;21.94;74;0.666667;
83842;12/11/1992;1200;14.6;;15.8;;;;;;
83842;13/11/1992;0000;;30.8;;7.8;3;22.36;76;0.666667;
83842;13/11/1992;1200;0;;16.4;;;;;;
83842;14/11/1992;0000;;29.8;;11;3.3;21.08;73;1.666667;
83842;14/11/1992;1200;0;;15.6;;;;;;
83842;15/11/1992;0000;;30.6;;7.5;3.3;22.36;60.75;2;
83842;15/11/1992;1200;0;;16.6;;;;;;
83842;16/11/1992;0000;;24.6;;1.4;4.9;19.94;87;1.666667;
83842;16/11/1992;1200;0;;16.8;;;;;;
83842;17/11/1992;0000;;25.1;;9.4;1.2;16.9;78;3;
83842;17/11/1992;1200;21.1;;13.4;;;;;;
83842;18/11/1992;0000;;25;;11.1;4.5;16.9;69.25;1;
83842;18/11/1992;1200;0;;11.2;;;;;;
83842;19/11/1992;0000;;27.3;;9.2;3.8;18.52;71;1.666667;
83842;19/11/1992;1200;0;;12.3;;;;;;
83842;20/11/1992;0000;;29.6;;7.5;3.5;21.8;67.5;1.666667;
83842;20/11/1992;1200;0;;15.3;;;;;;
83842;21/11/1992;0000;;29.6;;7.1;4.7;22.8;64.25;1.666667;
83842;21/11/1992;1200;0;;16.2;;;;;;
83842;22/11/1992;0000;;26.7;;3;4;19.84;84;3;
83842;22/11/1992;1200;9.8;;16.6;;;;;;
83842;23/11/1992;0000;;18;;0;2.8;14.5;90.5;2;
83842;23/11/1992;1200;6.8;;12.2;;;;;;
83842;24/11/1992;0000;;19.6;;0;1;16.08;88.75;2;
83842;24/11/1992;1200;0;;12.2;;;;;;
83842;25/11/1992;0000;;18.3;;0;1.1;16.14;93.5;2.333333;
83842;25/11/1992;1200;34.6;;14;;;;;;
83842;26/11/1992;0000;;19.8;;0.9;0.6;15.4;88.75;2.333333;
83842;26/11/1992;1200;4.2;;13;;;;;;
83842;27/11/1992;0000;;16.8;;0.7;0.8;13.06;88;2;
83842;27/11/1992;1200;0.3;;9.3;;;;;;
83842;28/11/1992;0000;;19.2;;2.5;1.6;14.96;79.5;2.666667;
83842;28/11/1992;1200;0;;11.1;;;;;;
83842;29/11/1992;0000;;21.4;;3.9;2.4;16.54;85;2.666667;
83842;29/11/1992;1200;0;;12.7;;;;;;
83842;30/11/1992;0000;;24.7;;1.5;2.2;17.14;85.5;2;
83842;30/11/1992;1200;0;;13.6;;;;;;
83842;01/12/1992;0000;;25.4;;5;2;18.32;82.75;2;
83842;01/12/1992;1200;31.6;;14.5;;;;;;
83842;02/12/1992;0000;;23.1;;10.1;2.5;16.5;75.25;1;
83842;02/12/1992;1200;0.3;;11.6;;;;;;
83842;03/12/1992;0000;;26.1;;8.5;2.6;18;77.5;1;
83842;03/12/1992;1200;0;;12.4;;;;;;
83842;04/12/1992;0000;;25.4;;5.9;2.4;18.42;84.25;2;
83842;04/12/1992;1200;0;;14.7;;;;;;
83842;05/12/1992;0000;;26.8;;9.2;1.9;18.62;78.5;1.666667;
83842;05/12/1992;1200;0;;13.8;;;;;;
83842;06/12/1992;0000;;28.2;;10.4;2.6;19.98;65.5;1;
83842;06/12/1992;1200;0;;13.1;;;;;;
83842;07/12/1992;0000;;30.2;;8.5;3.4;21.26;71.75;2;
83842;07/12/1992;1200;0;;16.2;;;;;;
83842;08/12/1992;0000;;23.6;;0;2.7;17.76;86.5;2.333333;
83842;08/12/1992;1200;1.3;;14.6;;;;;;
83842;09/12/1992;0000;;23.2;;2.4;2.5;18;82.5;1.666667;
83842;09/12/1992;1200;0;;14.2;;;;;;
83842;10/12/1992;0000;;25.3;;1.7;0.7;19.08;85.5;2.333333;
83842;10/12/1992;1200;0;;15.1;;;;;;
83842;11/12/1992;0000;;24.8;;1.5;1.5;19.36;84.5;1.666667;
83842;11/12/1992;1200;1.9;;16.4;;;;;;
83842;12/12/1992;0000;;22.6;;2.9;1.2;18.02;80.25;2.666667;
83842;12/12/1992;1200;1.2;;14.4;;;;;;
83842;13/12/1992;0000;;20.6;;5.4;1.7;16.78;84.5;2.666667;
83842;13/12/1992;1200;0.6;;13.5;;;;;;
83842;14/12/1992;0000;;27.3;;10.6;2;19.54;68;1.333333;
83842;14/12/1992;1200;0;;14;;;;;;
83842;15/12/1992;0000;;24.4;;3;3.2;18.56;81.75;2;
83842;15/12/1992;1200;0;;13.4;;;;;;
83842;16/12/1992;0000;;23.5;;3.7;1.6;17.7;84.5;2;
83842;16/12/1992;1200;0.1;;12.8;;;;;;
83842;17/12/1992;0000;;23.4;;3.2;2;18.84;90;1.333333;
83842;17/12/1992;1200;0;;13.8;;;;;;
83842;18/12/1992;0000;;29;;9.9;2.1;21.28;77;2.333333;
83842;18/12/1992;1200;6.7;;16.4;;;;;;
83842;19/12/1992;0000;;28.4;;10.2;4;20.52;70.5;2;
83842;19/12/1992;1200;0;;13.4;;;;;;
83842;20/12/1992;0000;;30.2;;10;3.7;22.22;70.5;2;
83842;20/12/1992;1200;0;;17.2;;;;;;
83842;21/12/1992;0000;;30.4;;9.7;3.7;21.64;68.75;1;
83842;21/12/1992;1200;0;;14.7;;;;;;
83842;22/12/1992;0000;;29;;4.8;3;21.74;70.25;1.666667;
83842;22/12/1992;1200;0;;16.1;;;;;;
83842;23/12/1992;0000;;29.8;;10.6;4.2;20.84;74.75;2.333333;
83842;23/12/1992;1200;0;;14.4;;;;;;
83842;24/12/1992;0000;;30.6;;4.9;3.5;21.28;75.25;1;
83842;24/12/1992;1200;0;;15;;;;;;
83842;25/12/1992;0000;;23.9;;2.8;3.8;19.08;85.5;1.666667;
83842;25/12/1992;1200;12.8;;15.6;;;;;;
83842;26/12/1992;0000;;22;;1.6;1.6;16.56;82.5;1.666667;
83842;26/12/1992;1200;0;;12.2;;;;;;
83842;27/12/1992;0000;;20.8;;1.7;1.6;16.54;80.25;1.333333;
83842;27/12/1992;1200;0;;12.6;;;;;;
83842;28/12/1992;0000;;27.8;;10.1;1.5;18.64;75;1.333333;
83842;28/12/1992;1200;0;;12.8;;;;;;
83842;29/12/1992;0000;;30.5;;10.3;2.9;20.58;62.5;1;
83842;29/12/1992;1200;0;;13.4;;;;;;
83842;30/12/1992;0000;;31.6;;9.7;4.5;22.46;67.25;2.333333;
83842;30/12/1992;1200;0;;14.5;;;;;;
83842;31/12/1992;0000;;31.1;;9.1;4.5;25.38;57.25;2;
83842;31/12/1992;1200;0;;18;;;;;;
83842;01/01/1993;0000;;32.2;;8.1;5.5;24.22;71.5;1;
83842;01/01/1993;1200;0;;17.8;;;;;;
83842;02/01/1993;0000;;33;;10;4.1;24.3;71.5;2.333333;
83842;02/01/1993;1200;0;;19.3;;;;;;
83842;03/01/1993;0000;;31.8;;8.3;5.3;22.92;71.75;2;
83842;03/01/1993;1200;0.4;;18.4;;;;;;
83842;04/01/1993;0000;;29.1;;4.6;3.8;21.22;84.5;1.333333;
83842;04/01/1993;1200;7.2;;17.4;;;;;;
83842;05/01/1993;0000;;29;;6;1.9;22.66;68.5;4;
83842;05/01/1993;1200;11.7;;17;;;;;;
83842;06/01/1993;0000;;31.2;;10.4;3.8;23.2;68;2.333333;
83842;06/01/1993;1200;0.4;;17.8;;;;;;
83842;07/01/1993;0000;;31.6;;10.1;4.9;23.46;73.5;1.333333;
83842;07/01/1993;1200;0;;15.9;;;;;;
83842;08/01/1993;0000;;30.6;;10;4;24.08;62.25;3;
83842;08/01/1993;1200;31;;17.2;;;;;;
83842;09/01/1993;0000;;26.4;;1;6.7;19.88;88.75;1.666667;
83842;09/01/1993;1200;0;;16.2;;;;;;
83842;10/01/1993;0000;;18.9;;0;1.2;16.54;94;1.333333;
83842;10/01/1993;1200;26.3;;14.6;;;;;;
83842;11/01/1993;0000;;26.8;;6.1;1.5;20.4;83;2.333333;
83842;11/01/1993;1200;31.1;;14.6;;;;;;
83842;12/01/1993;0000;;28.3;;5.1;1.4;22.14;71.5;1.333333;
83842;12/01/1993;1200;0;;17.2;;;;;;
83842;13/01/1993;0000;;28.8;;8;2.5;22.4;67.5;2;
83842;13/01/1993;1200;0;;16.6;;;;;;
83842;14/01/1993;0000;;28.4;;2.4;3.6;21.4;76.75;0.666667;
83842;14/01/1993;1200;0;;17.3;;;;;;
83842;15/01/1993;0000;;29.8;;6.2;2.5;21.88;70.25;3;
83842;15/01/1993;1200;2;;17.2;;;;;;
83842;16/01/1993;0000;;29;;7.2;4.8;22.32;73.25;3.333333;
83842;16/01/1993;1200;5.7;;18.2;;;;;;
83842;17/01/1993;0000;;25.5;;3.6;5;21.76;71.75;4;
83842;17/01/1993;1200;1.7;;17.7;;;;;;
83842;18/01/1993;0000;;23.6;;6;3.6;18.46;84;2;
83842;18/01/1993;1200;1.2;;15.8;;;;;;
83842;19/01/1993;0000;;26;;5.3;1.8;19.5;81.5;1;
83842;19/01/1993;1200;0;;15.3;;;;;;
83842;20/01/1993;0000;;26.4;;4.4;2.1;19.08;81;1;
83842;20/01/1993;1200;0.7;;15.3;;;;;;
83842;21/01/1993;0000;;25.9;;8.7;1.7;18.94;82.25;1.333333;
83842;21/01/1993;1200;34.5;;13.1;;;;;;
83842;22/01/1993;0000;;25.9;;9.9;2.4;19.8;76.75;2.333333;
83842;22/01/1993;1200;0;;15.6;;;;;;
83842;23/01/1993;0000;;27;;11.4;2.8;19.82;76.25;2;
83842;23/01/1993;1200;0;;13.1;;;;;;
83842;24/01/1993;0000;;27.9;;7.2;2.8;21.12;77.5;1;
83842;24/01/1993;1200;0;;15.8;;;;;;
83842;25/01/1993;0000;;27.5;;6.6;1.7;22.58;77.75;2;
83842;25/01/1993;1200;33;;17.2;;;;;;
83842;26/01/1993;0000;;28;;3.2;3.6;21.72;78.75;2.333333;
83842;26/01/1993;1200;0.2;;18.4;;;;;;
83842;27/01/1993;0000;;26.8;;3.1;3;21.88;85;2;
83842;27/01/1993;1200;20.1;;18.5;;;;;;
83842;28/01/1993;0000;;25.3;;0.1;1.5;20.88;76.75;4;
83842;28/01/1993;1200;6.1;;17.8;;;;;;
83842;29/01/1993;0000;;27.9;;4.1;2.5;20.82;89.75;2;
83842;29/01/1993;1200;1.4;;17.2;;;;;;
83842;30/01/1993;0000;;26.9;;5;1.6;20.92;87.75;1.333333;
83842;30/01/1993;1200;63.7;;16.6;;;;;;
83842;31/01/1993;0000;;28.4;;6.2;1.3;20.7;81.5;1;
83842;31/01/1993;1200;17.1;;15.8;;;;;;
83842;01/02/1993;0000;;29;;8.3;1.7;21.84;72.5;2.333333;
83842;01/02/1993;1200;6.7;;15;;;;;;
83842;02/02/1993;0000;;28.1;;4.7;3.2;22.34;73.75;2;
83842;02/02/1993;1200;0;;17.2;;;;;;
83842;03/02/1993;0000;;26.5;;1.9;3;20.64;83.75;0.333333;
83842;03/02/1993;1200;0;;17.9;;;;;;
83842;04/02/1993;0000;;26.8;;5.4;1.4;20.36;84;1;
83842;04/02/1993;1200;23.3;;15.6;;;;;;
83842;05/02/1993;0000;;27.3;;4.3;1.6;21.04;82.5;1.333333;
83842;05/02/1993;1200;16.8;;17.1;;;;;;
83842;06/02/1993;0000;;27;;7.1;2.2;21.86;78.5;2.333333;
83842;06/02/1993;1200;7;;17;;;;;;
83842;07/02/1993;0000;;26;;5.1;2.8;21.64;84;4.666667;
83842;07/02/1993;1200;0;;18.4;;;;;;
83842;08/02/1993;0000;;26.1;;1.4;2.2;20.92;85.75;2;
83842;08/02/1993;1200;2.4;;17.5;;;;;;
83842;09/02/1993;0000;;23.4;;0;1.3;19.46;93;0.666667;
83842;09/02/1993;1200;16.8;;16.4;;;;;;
83842;10/02/1993;0000;;26.9;;4.7;0.7;21.82;84.75;1.666667;
83842;10/02/1993;1200;3.7;;17.3;;;;;;
83842;11/02/1993;0000;;27.4;;7.2;2.7;21.14;80.5;2.333333;
83842;11/02/1993;1200;0;;18;;;;;;
83842;12/02/1993;0000;;28.8;;8.2;2.1;20.32;79.75;2;
83842;12/02/1993;1200;0.1;;15;;;;;;
83842;13/02/1993;0000;;27.8;;7.3;2.8;21.64;77.75;1.333333;
83842;13/02/1993;1200;0;;16.8;;;;;;
83842;14/02/1993;0000;;26.1;;2.4;2.6;19.4;93.75;1.333333;
83842;14/02/1993;1200;0;;16.1;;;;;;
83842;15/02/1993;0000;;25.7;;5.4;1;19.78;81;1.333333;
83842;15/02/1993;1200;46.9;;15;;;;;;
83842;16/02/1993;0000;;26.1;;4;1.6;19.88;83;0;
83842;16/02/1993;1200;0;;15.4;;;;;;
83842;17/02/1993;0000;;22.2;;0;1.5;19.5;86.5;1.333333;
83842;17/02/1993;1200;1.3;;16.6;;;;;;
83842;18/02/1993;0000;;21.7;;0.5;1.7;19.06;87.75;2.333333;
83842;18/02/1993;1200;5.3;;17.3;;;;;;
83842;19/02/1993;0000;;24.3;;2;1.4;20.12;81;1;
83842;19/02/1993;1200;1.9;;15.6;;;;;;
83842;20/02/1993;0000;;23.9;;0.6;1.9;19.86;88;2;
83842;20/02/1993;1200;0.2;;16.3;;;;;;
83842;21/02/1993;0000;;20.3;;0;1.7;16.68;93.25;2.333333;
83842;21/02/1993;1200;22.6;;14.3;;;;;;
83842;22/02/1993;0000;;17.4;;0;0.6;15.4;94.75;1.666667;
83842;22/02/1993;1200;13.1;;13.7;;;;;;
83842;23/02/1993;0000;;18.8;;0;0.4;16.08;94.5;1;
83842;23/02/1993;1200;7.9;;13.6;;;;;;
83842;24/02/1993;0000;;23.4;;4.5;0.4;18.28;82.5;2.333333;
83842;24/02/1993;1200;16.4;;14.1;;;;;;
83842;25/02/1993;0000;;25;;5.9;1.9;19.04;84;2;
83842;25/02/1993;1200;1;;15.3;;;;;;
83842;26/02/1993;0000;;26;;6;1.8;18.84;81.5;0.666667;
83842;26/02/1993;1200;0;;13.4;;;;;;
83842;27/02/1993;0000;;26.1;;5;1.9;19.54;82.5;0.333333;
83842;27/02/1993;1200;0;;15.4;;;;;;
83842;28/02/1993;0000;;27.3;;7.8;1.8;19.42;80.75;0.333333;
83842;28/02/1993;1200;0;;13.7;;;;;;
83842;01/03/1993;0000;;27.7;;8.4;2.2;21.74;71.5;1.333333;
83842;01/03/1993;1200;0;;15.8;;;;;;
83842;02/03/1993;0000;;27.8;;5.7;3;21;86.75;2;
83842;02/03/1993;1200;4.3;;16.6;;;;;;
83842;03/03/1993;0000;;23.8;;1.1;1.6;18.92;89.75;1.666667;
83842;03/03/1993;1200;21.3;;16.4;;;;;;
83842;04/03/1993;0000;;20.6;;0;1.1;17.54;88.25;1;
83842;04/03/1993;1200;7.6;;15;;;;;;
83842;05/03/1993;0000;;20.5;;0;1.1;17.2;89.75;1;
83842;05/03/1993;1200;0.1;;14.7;;;;;;
83842;06/03/1993;0000;;26.6;;5;1.2;19.38;83.5;2.333333;
83842;06/03/1993;1200;0;;13.6;;;;;;
83842;07/03/1993;0000;;29.2;;9.5;2.1;22.92;68.25;1.666667;
83842;07/03/1993;1200;16.6;;15.5;;;;;;
83842;08/03/1993;0000;;30.2;;10.3;3.8;23.52;59.25;3.333333;
83842;08/03/1993;1200;0;;15.6;;;;;;
83842;09/03/1993;0000;;29.8;;6.6;6;20.88;75.5;0.666667;
83842;09/03/1993;1200;0;;15.4;;;;;;
83842;10/03/1993;0000;;26.2;;6;2.4;20.02;82;1.333333;
83842;10/03/1993;1200;2.5;;15.9;;;;;;
83842;11/03/1993;0000;;19.9;;0.6;1.8;18.34;92.75;1.333333;
83842;11/03/1993;1200;0.6;;16.4;;;;;;
83842;12/03/1993;0000;;25.7;;3.8;0.4;19.86;85.75;1;
