--------------------
BDMEP - INMET
--------------------
Estação           : NATAL - RN (OMM: 82598)
Latitude  (graus) : -5.91
Longitude (graus) : -35.2
Altitude  (metros): 48.60
Estação Operante
Inicio de operação: 01/01/1911
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82598;15/05/1994;0000;;30;;;5;27.5;81;3.533333;
82598;15/05/1994;1200;5.1;;25.9;;;;;;
82598;16/05/1994;0000;;27.4;;0.2;4.2;24.42;93.25;2.866667;
82598;16/05/1994;1200;24.6;;23.5;;;;;;
82598;17/05/1994;0000;;29.4;;10.5;1.3;25.82;86.75;4.533333;
82598;17/05/1994;1200;19.5;;23.1;;;;;;
82598;18/05/1994;0000;;29.4;;6.2;4.7;25.9;87.75;5.233333;
82598;18/05/1994;1200;0.6;;23.3;;;;;;
82598;19/05/1994;0000;;29.4;;6.7;4.8;25.06;89.25;4.1;
82598;19/05/1994;1200;7.1;;22.7;;;;;;
82598;20/05/1994;0000;;29.2;;0.3;3.7;;94.25;3.2;
82598;20/05/1994;1200;29.6;;22.9;;;;;;
82598;21/05/1994;0000;;29.4;;2.3;1.4;;89.5;2.733333;
82598;21/05/1994;1200;52.8;;22.3;;;;;;
82598;22/05/1994;0000;;29.8;;7.8;2.4;26.9;83.75;4.8;
82598;22/05/1994;1200;5.6;;24.5;;;;;;
82598;23/05/1994;0000;;29;;8.7;4;26.1;81.5;3.5;
82598;23/05/1994;1200;2.6;;23.1;;;;;;
82598;24/05/1994;0000;;29.4;;9.3;4.7;25.98;84;3.933333;
82598;24/05/1994;1200;0;;22.5;;;;;;
82598;25/05/1994;0000;;29.8;;10;3.7;26.1;87.25;3.633333;
82598;25/05/1994;1200;0;;23.1;;;;;;
82598;26/05/1994;0000;;29.8;;9.3;3.8;26.58;79.5;4.133333;
82598;26/05/1994;1200;5.4;;23.5;;;;;;
82598;27/05/1994;0000;;29.8;;4.3;4;25.74;87.75;4.433333;
82598;27/05/1994;1200;13.6;;23.7;;;;;;
82598;28/05/1994;0000;;28.8;;1.5;2.7;25.54;89.5;3.9;
82598;28/05/1994;1200;1.6;;23.9;;;;;;
82598;29/05/1994;0000;;29.6;;7.5;2.3;26.74;82;3.3;
82598;29/05/1994;1200;1.5;;23.7;;;;;;
82598;30/05/1994;0000;;29.8;;9.5;5.2;26.78;84.25;4.866667;
82598;30/05/1994;1200;1.6;;25.1;;;;;;
82598;31/05/1994;0000;;29.8;;6.8;5;25.46;83.25;4.6;
82598;31/05/1994;1200;1.2;;22.5;;;;;;
82598;01/06/1994;0000;;29.8;;9.4;4.7;24.54;92.5;2.666667;
82598;01/06/1994;1200;36.4;;21.1;;;;;;
82598;02/06/1994;0000;;29.2;;9.3;2.5;26.02;87;3.233333;
82598;02/06/1994;1200;22.1;;22.7;;;;;;
82598;03/06/1994;0000;;27.6;;3.4;4;25.1;92.25;2.733333;
82598;03/06/1994;1200;6.9;;23.9;;;;;;
82598;04/06/1994;0000;;27.6;;;1.4;25.74;86;1.966667;
82598;04/06/1994;1200;66.8;;23.1;;;;;;
82598;05/06/1994;0000;;29.2;;10.1;2.2;25.34;88.5;3.4;
82598;05/06/1994;1200;0;;22.9;;;;;;
82598;06/06/1994;0000;;29.2;;8.3;5.9;;92.5;4.033333;
82598;06/06/1994;1200;10.4;;22.4;;;;;;
82598;07/06/1994;0000;;29.2;;9.5;3;;84.5;3.533333;
82598;07/06/1994;1200;0.9;;22.3;;;;;;
82598;08/06/1994;0000;;29.2;;10.2;4.4;26.5;88.5;4.2;
82598;08/06/1994;1200;19.1;;24.1;;;;;;
82598;09/06/1994;0000;;29.2;;8.4;4.1;25.14;87.75;2.566667;
82598;09/06/1994;1200;13.7;;21.3;;;;;;
82598;10/06/1994;0000;;29.2;;0.2;3.4;25.66;90.75;3.4;
82598;10/06/1994;1200;1;;23.1;;;;;;
82598;11/06/1994;0000;;28.8;;8.8;2.7;25.18;89.5;4.1;
82598;11/06/1994;1200;0.4;;21.3;;;;;;
82598;12/06/1994;0000;;28.4;;9.3;5;24.58;90.25;3.6;
82598;12/06/1994;1200;0;;22.5;;;;;;
82598;13/06/1994;0000;;28.4;;0;3.4;23.7;93.5;2.633333;
82598;13/06/1994;1200;58.2;;20.9;;;;;;
82598;14/06/1994;0000;;28.8;;8.7;1.1;25.54;87.75;3.833333;
82598;14/06/1994;1200;61.4;;22.9;;;;;;
82598;15/06/1994;0000;;29.2;;8.1;4.5;25.14;86.5;3.6;
82598;15/06/1994;1200;0;;22.3;;;;;;
82598;16/06/1994;0000;;29.2;;3.3;4.3;25.26;90.25;2.966667;
82598;16/06/1994;1200;20.1;;22.1;;;;;;
82598;17/06/1994;0000;;26.8;;1.6;;25.16;87;2.633333;
82598;17/06/1994;1200;20.3;;23;;;;;;
82598;18/06/1994;0000;;28.6;;10.6;3;25.68;86.75;3.733333;
82598;18/06/1994;1200;3;;23;;;;;;
82598;19/06/1994;0000;;28.6;;4.1;4.2;24.66;92.25;2.133333;
82598;19/06/1994;1200;7.4;;22.5;;;;;;
82598;20/06/1994;0000;;26;;1;1.8;23.82;96;2.733333;
82598;20/06/1994;1200;34;;20.3;;;;;;
82598;21/06/1994;0000;;27;;0.2;1.1;24.54;89;2.666667;
82598;21/06/1994;1200;32.9;;23.1;;;;;;
82598;22/06/1994;0000;;27;;0.1;2.1;23.82;95.25;0.9;
82598;22/06/1994;1200;32.4;;22.5;;;;;;
82598;23/06/1994;0000;;27;;0.9;0.7;24.02;95.5;1.4;
82598;23/06/1994;1200;20.6;;22.1;;;;;;
82598;24/06/1994;0000;;27;;;0.9;24.46;92;2.3;
82598;24/06/1994;1200;5.8;;22.3;;;;;;
82598;25/06/1994;0000;;28.4;;;1.6;25.18;90.25;2.5;
82598;25/06/1994;1200;21.6;;22.9;;;;;;
82598;26/06/1994;0000;;28.2;;;2.6;25.14;92.5;2.566667;
82598;26/06/1994;1200;6;;22.1;;;;;;
82598;27/06/1994;0000;;28.2;;;1.9;24.86;90.75;2.1;
82598;27/06/1994;1200;19.4;;22.1;;;;;;
82598;28/06/1994;0000;;28.2;;;2.6;24.66;90.25;3.666667;
82598;28/06/1994;1200;16;;23.1;;;;;;
82598;29/06/1994;0000;;28.2;;;2;24.02;93.25;2.166667;
82598;29/06/1994;1200;84.6;;22.5;;;;;;
82598;30/06/1994;0000;;28.2;;0;1.7;25.1;87.75;4.766667;
82598;30/06/1994;1200;5.8;;22.1;;;;;;
82598;01/07/1994;0000;;28.6;;9.9;5.9;25.56;83.25;4.3;
82598;01/07/1994;1200;2.7;;21.1;;;;;;
82598;02/07/1994;0000;;28.8;;9.5;6.6;25.38;77.25;5.5;
82598;02/07/1994;1200;0;;21.3;;;;;;
82598;03/07/1994;0000;;28.8;;0.7;6;24.1;91.5;3.933333;
82598;03/07/1994;1200;13.5;;21.1;;;;;;
82598;04/07/1994;0000;;25.4;;0;7.5;23.1;94.75;3.433333;
82598;04/07/1994;1200;79.2;;20.3;;;;;;
82598;05/07/1994;0000;;28.2;;5.3;1.3;25.14;83.75;4.3;
82598;05/07/1994;1200;33;;22.1;;;;;;
82598;06/07/1994;0000;;28.2;;4.1;5.4;25.22;87.75;4.3;
82598;06/07/1994;1200;1;;21.9;;;;;;
82598;07/07/1994;0000;;28.2;;7.6;4.3;24.42;90.5;3.966667;
82598;07/07/1994;1200;6.5;;20.9;;;;;;
82598;08/07/1994;0000;;28.2;;4.3;3.7;24.06;94.5;3.633333;
82598;08/07/1994;1200;4.6;;19.9;;;;;;
82598;09/07/1994;0000;;28.4;;7.3;1.8;24.3;90.5;4.533333;
82598;09/07/1994;1200;18.2;;20.7;;;;;;
82598;10/07/1994;0000;;28.2;;10.1;5.2;25.3;81.25;4.533333;
82598;10/07/1994;1200;0;;21.3;;;;;;
82598;11/07/1994;0000;;29;;10.6;5.5;25.1;80.5;4.766667;
82598;11/07/1994;1200;0;;21.5;;;;;;
82598;12/07/1994;0000;;28.8;;8.3;7.5;25.74;82.25;5.466667;
82598;12/07/1994;1200;0;;21.9;;;;;;
82598;13/07/1994;0000;;28.4;;5.7;5.1;24.98;79.75;5.4;
82598;13/07/1994;1200;1.8;;21.3;;;;;;
82598;14/07/1994;0000;;26.4;;0.2;8.2;22.62;91.25;4.133333;
82598;14/07/1994;1200;0;;18.9;;;;;;
82598;15/07/1994;0000;;25;;0;2.1;22.62;96;2.6;
82598;15/07/1994;1200;73.3;;19.7;;;;;;
82598;16/07/1994;0000;;24.4;;0;0.6;22.66;96.75;2.733333;
82598;16/07/1994;1200;87.4;;21.9;;;;;;
82598;17/07/1994;0000;;27.8;;7.5;1;23.74;92;3.733333;
82598;17/07/1994;1200;42.4;;19.9;;;;;;
82598;18/07/1994;0000;;28.2;;7.1;3.7;24.9;89;3.566667;
82598;18/07/1994;1200;0.4;;21.3;;;;;;
82598;19/07/1994;0000;;28.6;;8.3;4;25.82;80.75;4.866667;
82598;19/07/1994;1200;1.3;;22.3;;;;;;
82598;20/07/1994;0000;;28.6;;8.8;5.2;25.14;85.75;3.9;
82598;20/07/1994;1200;0;;21.7;;;;;;
82598;21/07/1994;0000;;27.6;;4.2;5.4;24.42;87.5;4.6;
82598;21/07/1994;1200;0.6;;21.7;;;;;;
82598;22/07/1994;0000;;28.2;;8.9;5.1;24.22;85;4.266667;
82598;22/07/1994;1200;2.9;;19.9;;;;;;
82598;23/07/1994;0000;;28.2;;7.8;5;25.5;85;5.533333;
82598;23/07/1994;1200;8.3;;23.1;;;;;;
82598;24/07/1994;0000;;28.2;;9.5;5;24.62;89;4.866667;
82598;24/07/1994;1200;0.8;;20.3;;;;;;
82598;25/07/1994;0000;;28.4;;7.4;4.9;24.54;89.25;5.266667;
82598;25/07/1994;1200;1.8;;21.1;;;;;;
82598;26/07/1994;0000;;28;;8.6;4.4;24.5;86.5;3.1;
82598;26/07/1994;1200;13.6;;21.5;;;;;;
82598;27/07/1994;0000;;28;;10.2;4.7;25.42;83;5.566667;
82598;27/07/1994;1200;0;;22.1;;;;;;
82598;28/07/1994;0000;;28.4;;6;6.7;25.14;81.75;5.033333;
82598;28/07/1994;1200;5.6;;21.3;;;;;;
82598;29/07/1994;0000;;28.4;;10.4;5.8;24.74;85.5;5.966667;
82598;29/07/1994;1200;0.7;;20.9;;;;;;
82598;30/07/1994;0000;;28.4;;9.5;6.7;24.86;80.75;5.666667;
82598;30/07/1994;1200;0;;21.5;;;;;;
82598;31/07/1994;0000;;28.6;;10.6;7;24.74;78.25;5.266667;
82598;31/07/1994;1200;0;;21.1;;;;;;
82598;01/08/1994;0000;;28.4;;10;7;25.22;80.75;5.933333;
82598;01/08/1994;1200;0;;21.3;;;;;;
82598;02/08/1994;0000;;29;;8.7;6.6;25.06;79.5;5.233333;
82598;02/08/1994;1200;0;;21.3;;;;;;
82598;03/08/1994;0000;;29.2;;10.5;6.9;25.3;80.5;4.9;
82598;03/08/1994;1200;0;;21.1;;;;;;
82598;04/08/1994;0000;;28.8;;10.3;6.1;25.26;82.75;4.9;
82598;04/08/1994;1200;0;;21.1;;;;;;
82598;05/08/1994;0000;;28.4;;9.3;5;25.46;83;4.866667;
82598;05/08/1994;1200;0.2;;22.1;;;;;;
82598;06/08/1994;0000;;29.6;;;5.7;25.02;74.5;5.233333;
82598;06/08/1994;1200;0;;20.9;;;;;;
82598;07/08/1994;0000;;28.4;;5.7;7.9;25.1;72.75;5.733333;
82598;07/08/1994;1200;0;;20.5;;;;;;
82598;08/08/1994;0000;;28.8;;10.1;7.8;25.26;79.5;5.466667;
82598;08/08/1994;1200;0;;20.7;;;;;;
82598;09/08/1994;0000;;29;;9.9;7.5;25.78;82.25;3.9;
82598;09/08/1994;1200;0;;23.1;;;;;;
82598;10/08/1994;0000;;29;;5.5;5.3;24.1;84.25;3.4;
82598;10/08/1994;1200;10.1;;19.3;;;;;;
82598;11/08/1994;0000;;29;;10.3;5.9;25.7;83.25;4.533333;
82598;11/08/1994;1200;0;;23.3;;;;;;
82598;12/08/1994;0000;;29.2;;10.6;6.1;26.26;79;7.266667;
82598;12/08/1994;1200;0.5;;23.9;;;;;;
82598;13/08/1994;0000;;29.2;;8.6;8.1;24.86;79;5.933333;
82598;13/08/1994;1200;0.1;;21.1;;;;;;
82598;14/08/1994;0000;;28.6;;5.9;9.6;25.02;79;6.666667;
82598;14/08/1994;1200;0;;22.1;;;;;;
82598;15/08/1994;0000;;28.6;;10.2;7.9;24.38;80.75;4.7;
82598;15/08/1994;1200;0;;20.1;;;;;;
82598;16/08/1994;0000;;29.2;;10.7;6.3;24.98;76.25;6.466667;
82598;16/08/1994;1200;3.1;;21.3;;;;;;
82598;17/08/1994;0000;;25.2;;0;9.5;22.54;91.75;3.866667;
82598;17/08/1994;1200;0;;19.1;;;;;;
82598;18/08/1994;0000;;28.4;;6.9;0.7;24.78;84.5;5.033333;
82598;18/08/1994;1200;35.5;;21.3;;;;;;
82598;19/08/1994;0000;;28.4;;6.7;5.8;25.22;79.5;6.466667;
82598;19/08/1994;1200;0.4;;22.5;;;;;;
82598;20/08/1994;0000;;28.8;;8.5;6;25.58;87;7.2;
82598;20/08/1994;1200;0.2;;22.7;;;;;;
82598;21/08/1994;0000;;28.4;;8.9;5.8;25.42;79;6.466667;
82598;21/08/1994;1200;16.9;;22.3;;;;;;
82598;22/08/1994;0000;;27.8;;5.4;7.7;24.94;80.75;4.933333;
82598;22/08/1994;1200;0;;21.1;;;;;;
82598;23/08/1994;0000;;28.2;;10;6;24.82;80.5;4.4;
82598;23/08/1994;1200;0.5;;21.1;;;;;;
82598;24/08/1994;0000;;28.4;;8.6;5.9;25.1;85.5;5.1;
82598;24/08/1994;1200;0;;21.7;;;;;;
82598;25/08/1994;0000;;28.4;;9.9;5.2;25.62;80;6.133333;
82598;25/08/1994;1200;8.4;;23.3;;;;;;
82598;26/08/1994;0000;;29;;11;9.7;25.9;75.75;5.666667;
82598;26/08/1994;1200;0;;23.5;;;;;;
82598;27/08/1994;0000;;28.4;;3.4;8.5;24.94;87.75;4.7;
82598;27/08/1994;1200;1;;22.1;;;;;;
82598;28/08/1994;0000;;28.6;;9.4;3.2;25.7;83.5;5.4;
82598;28/08/1994;1200;7.3;;22.1;;;;;;
82598;29/08/1994;0000;;28.4;;9.3;5.3;25.42;83;6.133333;
82598;29/08/1994;1200;0;;21.9;;;;;;
82598;30/08/1994;0000;;28.6;;10.6;6.7;25.78;77.5;5.8;
82598;30/08/1994;1200;0;;21.9;;;;;;
82598;31/08/1994;0000;;28.2;;7.2;8;24.9;84;5.366667;
82598;31/08/1994;1200;0.9;;22.1;;;;;;
82598;01/09/1994;0000;;28.8;;10.1;8;26.22;81.25;5.533333;
82598;01/09/1994;1200;0;;24.1;;;;;;
82598;02/09/1994;0000;;29;;9.7;6.5;25.42;78.25;4.8;
82598;02/09/1994;1200;0.5;;22.3;;;;;;
82598;03/09/1994;0000;;29;;9.7;7.6;25.62;75;6.6;
82598;03/09/1994;1200;0;;21.3;;;;;;
82598;04/09/1994;0000;;28.8;;6.3;8.3;24.94;79;5.033333;
82598;04/09/1994;1200;0;;21.1;;;;;;
82598;05/09/1994;0000;;28.8;;10.5;6.6;25.14;79.25;5.766667;
82598;05/09/1994;1200;1.7;;21.1;;;;;;
82598;06/09/1994;0000;;28.8;;10.3;9.5;25.62;77;6.166667;
82598;06/09/1994;1200;0.2;;21.9;;;;;;
82598;07/09/1994;0000;;29;;10.4;10;25.66;76;5.233333;
82598;07/09/1994;1200;0;;21.1;;;;;;
82598;08/09/1994;0000;;29;;10.6;8.1;26.06;81.5;4.3;
82598;08/09/1994;1200;0;;24.1;;;;;;
82598;09/09/1994;0000;;29;;9;6.5;26.22;84.75;4.433333;
82598;09/09/1994;1200;0.5;;24.3;;;;;;
82598;10/09/1994;0000;;29;;9.7;4.2;25.68;79.5;5.9;
82598;10/09/1994;1200;5;;23;;;;;;
82598;11/09/1994;0000;;29.2;;10.1;7.2;25.86;77;5.8;
82598;11/09/1994;1200;0;;22.7;;;;;;
82598;12/09/1994;0000;;26.6;;1.5;6.6;24.3;87.25;4.766667;
82598;12/09/1994;1200;24.6;;21.5;;;;;;
82598;13/09/1994;0000;;28.6;;10.6;6;25.26;80.25;5.233333;
82598;13/09/1994;1200;1.3;;21.5;;;;;;
82598;14/09/1994;0000;;27.2;;2.6;5.7;24.74;85.75;4.333333;
82598;14/09/1994;1200;5.4;;21.9;;;;;;
82598;15/09/1994;0000;;28.8;;8.4;4.8;26.06;77.5;6.3;
82598;15/09/1994;1200;3;;24.1;;;;;;
82598;16/09/1994;0000;;28.4;;7.8;8.1;25.74;82.75;5.633333;
82598;16/09/1994;1200;2.1;;23.7;;;;;;
82598;17/09/1994;0000;;29;;8.3;6.9;25.82;80.5;6.2;
82598;17/09/1994;1200;2.4;;22.1;;;;;;
82598;18/09/1994;0000;;29.2;;9.1;6.2;25.42;81.5;6.066667;
82598;18/09/1994;1200;1;;22.3;;;;;;
82598;19/09/1994;0000;;29;;7.9;6;25.18;80.25;7.066667;
82598;19/09/1994;1200;0.3;;21.9;;;;;;
82598;20/09/1994;0000;;29;;10.2;8.9;25.46;73.5;7.4;
82598;20/09/1994;1200;0;;21.3;;;;;;
82598;21/09/1994;0000;;28.8;;7;8.9;25.18;81.5;5.7;
82598;21/09/1994;1200;1.8;;21.7;;;;;;
82598;22/09/1994;0000;;28.8;;8;7.6;24.34;81.75;7.633333;
82598;22/09/1994;1200;0;;20.5;;;;;;
82598;23/09/1994;0000;;28.8;;8;6.4;25.18;79.25;5.466667;
82598;23/09/1994;1200;0.2;;21.5;;;;;;
82598;24/09/1994;0000;;29;;7.3;6.6;25.98;78;6.8;
82598;24/09/1994;1200;0;;22.7;;;;;;
82598;25/09/1994;0000;;28.9;;4.4;4.8;25.46;80.75;6.4;
82598;25/09/1994;1200;0;;22.4;;;;;;
82598;26/09/1994;0000;;28;;4.4;7.1;24.82;85.75;5.066667;
82598;26/09/1994;1200;6.7;;23.1;;;;;;
82598;27/09/1994;0000;;29.2;;10.4;7.5;25.62;81.75;5.566667;
82598;27/09/1994;1200;0.5;;21.9;;;;;;
82598;28/09/1994;0000;;29;;9.4;8.5;25.62;82;5.7;
82598;28/09/1994;1200;0;;22.1;;;;;;
82598;29/09/1994;0000;;29;;10.4;9.2;26.3;81;5.2;
82598;29/09/1994;1200;0;;24.3;;;;;;
82598;30/09/1994;0000;;29.4;;8.7;7.8;26.54;80.75;5.633333;
82598;30/09/1994;1200;0;;24.9;;;;;;
82598;01/10/1994;0000;;29.4;;10;8;26.54;78.75;6.2;
82598;01/10/1994;1200;0;;25.1;;;;;;
82598;02/10/1994;0000;;29.4;;9.7;10;26.54;79;5.8;
82598;02/10/1994;1200;0;;25.1;;;;;;
82598;03/10/1994;0000;;29.6;;9.8;9.1;25.9;77.75;4.6;
82598;03/10/1994;1200;0;;22.1;;;;;;
82598;04/10/1994;0000;;29;;9.6;8.5;25.94;78.5;4.966667;
82598;04/10/1994;1200;0;;22.3;;;;;;
82598;05/10/1994;0000;;29.4;;6.1;8.9;25.74;80.25;5;
82598;05/10/1994;1200;0;;22.1;;;;;;
82598;06/10/1994;0000;;29.4;;9.3;7;26.54;79.5;4.8;
82598;06/10/1994;1200;0;;24.7;;;;;;
82598;07/10/1994;0000;;29.2;;10;8.8;26.42;78.25;4.7;
82598;07/10/1994;1200;0;;24.1;;;;;;
82598;08/10/1994;0000;;29.6;;;9.2;26.9;71.75;4.966667;
82598;08/10/1994;1200;0;;25.3;;;;;;
82598;09/10/1994;0000;;29.6;;;10.5;26.74;69;5.233333;
82598;09/10/1994;1200;0;;25.1;;;;;;
82598;10/10/1994;0000;;29.6;;7.1;9.7;26.34;75.75;6.966667;
82598;10/10/1994;1200;0;;22.7;;;;;;
82598;11/10/1994;0000;;29.8;;7.6;9;26.18;78.75;5.5;
82598;11/10/1994;1200;0;;22.5;;;;;;
82598;12/10/1994;0000;;29.8;;10.4;7;26.3;78.25;5.233333;
82598;12/10/1994;1200;0;;22.5;;;;;;
82598;13/10/1994;0000;;30;;10.3;8.5;26.86;76.75;6.7;
82598;13/10/1994;1200;0;;24.1;;;;;;
82598;14/10/1994;0000;;30.4;;9.8;11.3;27.18;74.5;6.333333;
82598;14/10/1994;1200;0;;25.5;;;;;;
82598;15/10/1994;0000;;30.2;;9.7;9.5;26.34;78.75;5.666667;
82598;15/10/1994;1200;0;;22.5;;;;;;
82598;16/10/1994;0000;;29.4;;10.4;10;26.82;74;6.066667;
82598;16/10/1994;1200;0;;25.3;;;;;;
82598;17/10/1994;0000;;29.8;;9.1;9.5;26.34;76.75;5.633333;
82598;17/10/1994;1200;0;;22.7;;;;;;
82598;18/10/1994;0000;;30;;10.1;9;26.46;77.25;5.533333;
82598;18/10/1994;1200;0;;22.7;;;;;;
82598;19/10/1994;0000;;30;;9.5;10;26.42;80;6;
82598;19/10/1994;1200;0;;22.9;;;;;;
82598;20/10/1994;0000;;29.6;;7.2;9.5;26.98;73.25;5.2;
82598;20/10/1994;1200;0.3;;25.3;;;;;;
82598;21/10/1994;0000;;29.8;;9.5;9.1;26.62;71.5;5.766667;
82598;21/10/1994;1200;;;24.3;;;;;;
82598;22/10/1994;0000;;30;;9.8;11.7;27.14;73.5;8.066667;
82598;22/10/1994;1200;0;;25.3;;;;;;
82598;23/10/1994;0000;;29.2;;7.6;11.8;25.38;82.75;5.566667;
82598;23/10/1994;1200;0;;21.5;;;;;;
82598;24/10/1994;0000;;29.6;;8.5;8;26.26;75.25;5.966667;
82598;24/10/1994;1200;0;;22.3;;;;;;
82598;25/10/1994;0000;;29.6;;10.4;10.5;26.02;76.25;6.233333;
82598;25/10/1994;1200;0;;21.9;;;;;;
82598;26/10/1994;0000;;29.6;;10.2;11.4;25.82;78.75;4.733333;
82598;26/10/1994;1200;0;;21.3;;;;;;
82598;27/10/1994;0000;;29.2;;10.7;8.8;26.58;79;3.966667;
82598;27/10/1994;1200;0;;25.1;;;;;;
82598;28/10/1994;0000;;29.8;;10.2;7.3;26.78;76.75;3.666667;
82598;28/10/1994;1200;0;;25.1;;;;;;
82598;29/10/1994;0000;;29.8;;9.3;6.8;26.7;80.5;5.433333;
82598;29/10/1994;1200;0.3;;25.1;;;;;;
82598;30/10/1994;0000;;30.2;;9.6;9.6;27.14;73.25;6.433333;
82598;30/10/1994;1200;0;;25.1;;;;;;
82598;31/10/1994;0000;;29.4;;6.9;9.9;25.9;80.5;5.533333;
82598;31/10/1994;1200;3.2;;22.7;;;;;;
82598;01/11/1994;0000;;30;;11.1;9.8;26.46;71.75;6.333333;
82598;01/11/1994;1200;0;;22.3;;;;;;
82598;02/11/1994;0000;;29.2;;10;10;25.9;75.25;5.2;
82598;02/11/1994;1200;0;;22.1;;;;;;
82598;03/11/1994;0000;;29.4;;10.7;11.8;26.66;78.5;5.4;
82598;03/11/1994;1200;0;;25.1;;;;;;
82598;04/11/1994;0000;;31.2;;5.4;9.5;26.66;77.5;5.466667;
82598;04/11/1994;1200;0.2;;23.9;;;;;;
82598;05/11/1994;0000;;29.8;;;10;26.94;71;5.1;
82598;05/11/1994;1200;0;;25.3;;;;;;
82598;06/11/1994;0000;;30.2;;;12.2;27.14;69.25;6.6;
82598;06/11/1994;1200;0;;25.3;;;;;;
82598;07/11/1994;0000;;29.8;;9.7;12.5;26.42;76.5;6.633333;
82598;07/11/1994;1200;0;;22.5;;;;;;
82598;08/11/1994;0000;;30;;10;10.7;26.42;76.5;5.8;
82598;08/11/1994;1200;0;;22.7;;;;;;
82598;09/11/1994;0000;;30;;10.6;11.3;26.52;78.75;5.766667;
82598;09/11/1994;1200;0;;22.7;;;;;;
82598;10/11/1994;0000;;29.8;;8.7;9.5;26.98;79.25;5.4;
82598;10/11/1994;1200;0;;25.1;;;;;;
82598;11/11/1994;0000;;30;;10.1;7.5;26.94;80.75;5.866667;
82598;11/11/1994;1200;0;;25.5;;;;;;
82598;12/11/1994;0000;;30;;9.8;8.7;26.98;80.25;6.5;
82598;12/11/1994;1200;0;;25.3;;;;;;
82598;13/11/1994;0000;;29.4;;7.2;8.5;26.58;80.25;4.6;
82598;13/11/1994;1200;8.6;;24.1;;;;;;
82598;14/11/1994;0000;;29.2;;8;8;25.78;84.5;5.433333;
82598;14/11/1994;1200;1.6;;22.5;;;;;;
82598;15/11/1994;0000;;29.4;;10.5;8.1;26.18;76;3.7;
82598;15/11/1994;1200;1.4;;22.5;;;;;;
82598;16/11/1994;0000;;29.4;;10.3;9.8;26.26;76.5;4.233333;
82598;16/11/1994;1200;0;;22.7;;;;;;
82598;17/11/1994;0000;;29.8;;9.8;10.7;26.54;76.75;4.066667;
82598;17/11/1994;1200;0;;22.9;;;;;;
82598;18/11/1994;0000;;29.6;;10;7.5;26.22;81.25;4.7;
82598;18/11/1994;1200;0;;22.7;;;;;;
82598;19/11/1994;0000;;30;;8.9;8.5;26.58;83;4.8;
82598;19/11/1994;1200;0;;22.5;;;;;;
82598;20/11/1994;0000;;29.6;;7.7;6.9;26.52;88;4.133333;
82598;20/11/1994;1200;1;;25.5;;;;;;
82598;21/11/1994;0000;;29.6;;7.8;6.1;26.46;84.25;4.466667;
82598;21/11/1994;1200;0.9;;22.9;;;;;;
82598;22/11/1994;0000;;29.6;;8.4;6.4;26.46;84.75;4.2;
82598;22/11/1994;1200;0.4;;22.9;;;;;;
82598;23/11/1994;0000;;30;;10.8;5.6;26.58;80.25;6.366667;
82598;23/11/1994;1200;0.1;;22.5;;;;;;
82598;24/11/1994;0000;;29.6;;11;7.1;26.58;82.75;5.533333;
82598;24/11/1994;1200;5.5;;24.5;;;;;;
82598;25/11/1994;0000;;30.2;;11.3;10.2;27.26;76.25;5.933333;
82598;25/11/1994;1200;0;;25.1;;;;;;
82598;26/11/1994;0000;;29.8;;8.5;9.1;26.82;76;6.633333;
82598;26/11/1994;1200;0.2;;24.1;;;;;;
82598;27/11/1994;0000;;29.8;;11;8.1;26.38;82.75;5.9;
82598;27/11/1994;1200;0;;22.5;;;;;;
82598;28/11/1994;0000;;29.6;;11.4;10.9;26.26;76.75;5.8;
82598;28/11/1994;1200;0;;22.5;;;;;;
82598;29/11/1994;0000;;29.8;;10.7;11.4;26.58;79.75;4.3;
82598;29/11/1994;1200;0;;22.9;;;;;;
82598;30/11/1994;0000;;30.2;;10.3;8.7;26.34;82.25;5.233333;
82598;30/11/1994;1200;0;;22.7;;;;;;
82598;01/12/1994;1200;0.1;;;;;;;;
82598;01/01/1995;0000;;30.6;;10;7;27.68;84;4.7;
82598;01/01/1995;1200;0.5;;26.2;;;;;;
82598;02/01/1995;0000;;30.6;;9.1;7.5;27.04;81.5;4.566667;
82598;02/01/1995;1200;0;;23.6;;;;;;
82598;03/01/1995;0000;;30.2;;10.3;6.9;26.96;80.75;4.366667;
82598;03/01/1995;1200;0;;23.2;;;;;;
82598;04/01/1995;0000;;30.4;;5.6;6.8;27.08;79.75;4.3;
82598;04/01/1995;1200;0;;23.2;;;;;;
82598;05/01/1995;0000;;29.4;;0.3;7.1;27.36;80.25;3.033333;
82598;05/01/1995;1200;0;;26.2;;;;;;
82598;06/01/1995;0000;;29.2;;0.2;5.1;25.64;83.5;2.033333;
82598;06/01/1995;1200;8.3;;22;;;;;;
82598;07/01/1995;0000;;29.2;;1.3;4.3;26.44;81.25;4.8;
